postCaption	postUrl	postTimeStamp	Media type	Source	text	commentTimeStamp	model	isComment
When Mark Byrne launched Good Vodka (with his business partner, Tristan Willey) in 2020, it marked a pivot away from his previous food– and travel-writing ...	https://www.grubstreet.com/2023/10/good-vodka-co-founder-mark-byrnes-grub-street-diet.html	27/10/2023 11:18:29	News	grubstreet.com	When Mark Byrne launched Good Vodka (with his business partner, Tristan Willey) in 2020, it marked a pivot away from his previous food– and travel-writing ...	27/10/2023 11:18:29	tinyeco	False
"Wolfie:
Today’s main achievement was unboxing (again) the new Lavazza A Modo Mio Tiny Eco ..
..
Cleaned the water tank & flushed through 2x (per guide).
..
Made coffee :+1:
.. emptied, dried & put away.

Just need to de-clutter for a bit more counter-space!"	https://twitter.com/Wool_F_Gang/status/1718325281977503944	28/10/2023 19:54:06	X (Twitter)	twitter.com	"Wolfie:
Today’s main achievement was unboxing (again) the new Lavazza A Modo Mio Tiny Eco ..
..
Cleaned the water tank & flushed through 2x (per guide).
..
Made coffee :+1:
.. emptied, dried & put away.

Just need to de-clutter for a bit more counter-space!"	28/10/2023 19:54:06	tinyeco	False
"--Affiliazione Amazon le nostre Proposte
* € 89,90
** 500+ acquistati nel mese scorso 

Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Rossa con 64 Capsule Qualità Rossa Incluse, Macchina per Espresso in Plastica Riciclata, 1450 W, 220-240 V, 50/60 Hz, 0.6 Litri 
La confezione include la macchina per caffè A Modo Mio Tiny Eco e 64 capsule Qualità Rossa compatibili. Tiny Eco è la prima macchina Lavazza A Modo Mio realizzata con plastica riciclata. Le capsule A Modo Mio Qualità Rossa sono realizzate con caffè Arabica e Robusta proveniente dal Sud America ..."	https://www.facebook.com/102736274533696_251697314559039	01/11/2023 05:33:24	Facebook	facebook.com	"--Affiliazione Amazon le nostre Proposte
* € 89,90
** 500+ acquistati nel mese scorso 

Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Rossa con 64 Capsule Qualità Rossa Incluse, Macchina per Espresso in Plastica Riciclata, 1450 W, 220-240 V, 50/60 Hz, 0.6 Litri 
La confezione include la macchina per caffè A Modo Mio Tiny Eco e 64 capsule Qualità Rossa compatibili. Tiny Eco è la prima macchina Lavazza A Modo Mio realizzata con plastica riciclata. Le capsule A Modo Mio Qualità Rossa sono realizzate con caffè Arabica e Robusta proveniente dal Sud America ..."	01/11/2023 05:33:24	tinyeco	False
"--Affiliazione Amazon le nostre Proposte
* € 89,90
** 500+ acquistati nel mese scorso 

Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Rossa con 64 Capsule Qualità Rossa Incluse, Macchina per Espresso in Plastica Riciclata, 1450 W, 220-240 V, 50/60 Hz, 0.6 Litri 
La confezione include la macchina per caffè A Modo Mio Tiny Eco e 64 capsule Qualità Rossa compatibili. Tiny Eco è la prima macchina Lavazza A Modo Mio realizzata con plastica riciclata. Le capsule A Modo Mio Qualità Rossa sono realizzate con caffè Arabica e Robusta proveniente dal Sud America ..."	https://www.facebook.com/1029563990392886_884528389909403	01/11/2023 05:31:42	Facebook	facebook.com	"--Affiliazione Amazon le nostre Proposte
* € 89,90
** 500+ acquistati nel mese scorso 

Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Rossa con 64 Capsule Qualità Rossa Incluse, Macchina per Espresso in Plastica Riciclata, 1450 W, 220-240 V, 50/60 Hz, 0.6 Litri 
La confezione include la macchina per caffè A Modo Mio Tiny Eco e 64 capsule Qualità Rossa compatibili. Tiny Eco è la prima macchina Lavazza A Modo Mio realizzata con plastica riciclata. Le capsule A Modo Mio Qualità Rossa sono realizzate con caffè Arabica e Robusta proveniente dal Sud America ..."	01/11/2023 05:31:42	tinyeco	False
"--Affiliazione Amazon le nostre Proposte
* € 89,90
** 500+ acquistati nel mese scorso 

Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Rossa con 64 Capsule Qualità Rossa Incluse, Macchina per Espresso in Plastica Riciclata, 1450 W, 220-240 V, 50/60 Hz, 0.6 Litri 
La confezione include la macchina per caffè A Modo Mio Tiny Eco e 64 capsule Qualità Rossa compatibili. Tiny Eco è la prima macchina Lavazza A Modo Mio realizzata con plastica riciclata. Le capsule A Modo Mio Qualità Rossa sono realizzate con caffè Arabica e Robusta proveniente dal Sud America ..."	https://www.facebook.com/211760362791124_812674334198345	01/11/2023 05:33:13	Facebook	facebook.com	"--Affiliazione Amazon le nostre Proposte
* € 89,90
** 500+ acquistati nel mese scorso 

Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Rossa con 64 Capsule Qualità Rossa Incluse, Macchina per Espresso in Plastica Riciclata, 1450 W, 220-240 V, 50/60 Hz, 0.6 Litri 
La confezione include la macchina per caffè A Modo Mio Tiny Eco e 64 capsule Qualità Rossa compatibili. Tiny Eco è la prima macchina Lavazza A Modo Mio realizzata con plastica riciclata. Le capsule A Modo Mio Qualità Rossa sono realizzate con caffè Arabica e Robusta proveniente dal Sud America ..."	01/11/2023 05:33:13	tinyeco	False
La nuova Lavazza a modo mio Tiny eco, realizzata con più del 60% di plastica riciclata! Nessun serbatoio di raccolta. Spegnimento automatico. #amodomio #nescafedolcegusto #tinyeco	https://www.tiktok.com/@coffeeshopgimpsy/video/7296518400904367392	01/11/2023 15:38:02	TikTok	tiktok.com	La nuova Lavazza a modo mio Tiny eco, realizzata con più del 60% di plastica riciclata! Nessun serbatoio di raccolta. Spegnimento automatico. #amodomio #nescafedolcegusto #tinyeco	01/11/2023 15:38:02	tinyeco	False
":round_pushpin: BESTRON APP800 Padella Multiuso XL con Coperchio in Vetro, Antiaderente
:moneybag: Passa da 36,07 a 29,95€
:shopping_trolley: Clicca per Acquistare: https://www.amazon.it/dp/B08L6FWFFK/?tag=maz0d-21&psc=1

:round_pushpin: Aeternum, Madame Petravera 3.0
:moneybag: Passa da 38,50 a 22,33€
:shopping_trolley: Clicca per Acquistare: https://www.amazon.it/dp/B08825JVHZ/?tag=maz0d-21&psc=1

:round_pushpin: Tescoma T779216 Vision Casseruola con Coperchio, Acciaio Inossidabile
:moneybag: Passa da 54,90 a 25,82€
:shopping_trolley: Clicca per Acquistare: https://www.amazon.it/dp/B00548TIAQ/?tag=maz0d-21&psc=1

:round_pushpin: Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Nera con 64 Capsule Qualità Rossa Incluse
:moneybag: Passa da 99,90 a 77,90€
:shopping_trolley: Clicca per Acquistare: https://www.amazon.it/dp/B0BNJ55523/?tag=maz0d-21&psc=1 
:round_pushpin: BESTRON APP800 Padella Multiuso XL con Coperchio in Vetro, Antiaderente
:moneybag: Passa da 36,07 a 29,95€
:shopping_trolley: Clicca per Acquistare: https://www.amazon.it/dp/B08L6FWFFK/?tag=maz0d-21&psc=1

:round_pushpin: Aeternum, Madame Petravera 3.0
:moneybag: Passa da 38,50 a 22,33€
:shopping_trolley: Clicca per Acquistare: https://www.amazon.it/dp/B08825JVHZ/?tag=maz0d-21&psc=1

:round_pushpin: Tescoma T779216 Vision Casseruola con Coperchio, Acciaio Inossidabile
:moneybag: Passa da 54,90 a 25,82€
:shopping_trolley: Clicca per Acquistare: https://www.amazon.it/dp/B00548TIAQ/?tag=maz0d-21&psc=1

:round_pushpin: Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Nera con 64 Capsule Qualità Rossa Incluse
:moneybag: Passa da 99,90 a 77,90€
:shopping_trolley: Clicca per Acquistare: https://www.amazon.it/dp/B0BNJ55523/?tag=maz0d-21&psc=1"	https://www.facebook.com/236403796797968_658948949682623	03/11/2023 08:06:53	Facebook	facebook.com	":round_pushpin: BESTRON APP800 Padella Multiuso XL con Coperchio in Vetro, Antiaderente
:moneybag: Passa da 36,07 a 29,95€
:shopping_trolley: Clicca per Acquistare: https://www.amazon.it/dp/B08L6FWFFK/?tag=maz0d-21&psc=1

:round_pushpin: Aeternum, Madame Petravera 3.0
:moneybag: Passa da 38,50 a 22,33€
:shopping_trolley: Clicca per Acquistare: https://www.amazon.it/dp/B08825JVHZ/?tag=maz0d-21&psc=1

:round_pushpin: Tescoma T779216 Vision Casseruola con Coperchio, Acciaio Inossidabile
:moneybag: Passa da 54,90 a 25,82€
:shopping_trolley: Clicca per Acquistare: https://www.amazon.it/dp/B00548TIAQ/?tag=maz0d-21&psc=1

:round_pushpin: Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Nera con 64 Capsule Qualità Rossa Incluse
:moneybag: Passa da 99,90 a 77,90€
:shopping_trolley: Clicca per Acquistare: https://www.amazon.it/dp/B0BNJ55523/?tag=maz0d-21&psc=1 
:round_pushpin: BESTRON APP800 Padella Multiuso XL con Coperchio in Vetro, Antiaderente
:moneybag: Passa da 36,07 a 29,95€
:shopping_trolley: Clicca per Acquistare: https://www.amazon.it/dp/B08L6FWFFK/?tag=maz0d-21&psc=1

:round_pushpin: Aeternum, Madame Petravera 3.0
:moneybag: Passa da 38,50 a 22,33€
:shopping_trolley: Clicca per Acquistare: https://www.amazon.it/dp/B08825JVHZ/?tag=maz0d-21&psc=1

:round_pushpin: Tescoma T779216 Vision Casseruola con Coperchio, Acciaio Inossidabile
:moneybag: Passa da 54,90 a 25,82€
:shopping_trolley: Clicca per Acquistare: https://www.amazon.it/dp/B00548TIAQ/?tag=maz0d-21&psc=1

:round_pushpin: Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Nera con 64 Capsule Qualità Rossa Incluse
:moneybag: Passa da 99,90 a 77,90€
:shopping_trolley: Clicca per Acquistare: https://www.amazon.it/dp/B0BNJ55523/?tag=maz0d-21&psc=1"	03/11/2023 08:06:53	tinyeco	False
Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Verde con 64 Capsule ¡Tierra! for Planet Incluse, Macchina per Espresso in Plastica Riciclata, 1450 W, 220-240 V, 50/60 Hz, 0.6 Litri https://www.amazon.it/dp/B0CJMLKNTK?th=1&linkCode=shr&tag=peppeyt0e-21&ref_=as_li_ss_shr&creativeASIN=B0CJMLKNTK&camp=3710&creative=undefined&linkId=d8ff57a015915c3bff85ec2fdfaab91d via @amazon	https://twitter.com/peppeyt00/status/1720521572274893057	03/11/2023 20:21:23	X (Twitter)	twitter.com	Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Verde con 64 Capsule ¡Tierra! for Planet Incluse, Macchina per Espresso in Plastica Riciclata, 1450 W, 220-240 V, 50/60 Hz, 0.6 Litri https://www.amazon.it/dp/B0CJMLKNTK?th=1&linkCode=shr&tag=peppeyt0e-21&ref_=as_li_ss_shr&creativeASIN=B0CJMLKNTK&camp=3710&creative=undefined&linkId=d8ff57a015915c3bff85ec2fdfaab91d via @amazon	03/11/2023 20:21:23	tinyeco	False
Calling all coffee lovers! :loudspeaker: Get ready to brew the perfect cup of espresso with the LAVAZZA Modo Mio Tiny Espresso Coffee Machine! :raised_hands|type_3::sparkles: Check out our easy-to-follow instructions and elevate your coffee game! :coffee::heart_eyes: #LAVAZZA # https://manuals.plus/lavazza/modo-mio-tiny-espresso-coffee-machine-manual?utm_source=dlvr.it&utm_medium=twitter	https://twitter.com/ManualsPlus/status/1720568081465160081	03/11/2023 23:26:11	X (Twitter)	twitter.com	Calling all coffee lovers! :loudspeaker: Get ready to brew the perfect cup of espresso with the LAVAZZA Modo Mio Tiny Espresso Coffee Machine! :raised_hands|type_3::sparkles: Check out our easy-to-follow instructions and elevate your coffee game! :coffee::heart_eyes: #LAVAZZA # https://manuals.plus/lavazza/modo-mio-tiny-espresso-coffee-machine-manual?utm_source=dlvr.it&utm_medium=twitter	03/11/2023 23:26:11	tinyeco	False
"SAFETY

Intended use: This appliance is intended to be used in household and similar applications such as:

staff kitchen areas in shops, offices ..."	https://manuals.plus/lavazza/modo-mio-tiny-espresso-coffee-machine-manual	03/11/2023 14:35:42	News	manuals.plus	"SAFETY

Intended use: This appliance is intended to be used in household and similar applications such as:

staff kitchen areas in shops, offices ..."	03/11/2023 14:35:42	tinyeco	False
"⁣MINIMO STORICO:exclamation:

Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Nera con 64 Capsule

:moneybag:In offerta a 77,90€ invece di 99,90€

:point_right:  

Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Nera con 64 Capsule Qualità Rossa Incluse, Macchina per Espresso in Plastica Riciclata, 1450 W, 220-240 V, 50/60 Hz, 0.6 Litri 
La confezione include la macchina per caffè A Modo Mio Tiny Eco e 64 capsule Qualità Rossa compatibili. Tiny Eco è la prima macchina Lavazza A Modo Mio realizzata con plastica riciclata. Le capsule A Modo Mio Qualità Rossa sono realizzate con caffè Arabica e Robusta proveniente dal Sud America ..."	https://www.facebook.com/130252477379364_638637051812309	03/11/2023 20:40:27	Facebook	facebook.com	"⁣MINIMO STORICO:exclamation:

Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Nera con 64 Capsule

:moneybag:In offerta a 77,90€ invece di 99,90€

:point_right:  

Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Nera con 64 Capsule Qualità Rossa Incluse, Macchina per Espresso in Plastica Riciclata, 1450 W, 220-240 V, 50/60 Hz, 0.6 Litri 
La confezione include la macchina per caffè A Modo Mio Tiny Eco e 64 capsule Qualità Rossa compatibili. Tiny Eco è la prima macchina Lavazza A Modo Mio realizzata con plastica riciclata. Le capsule A Modo Mio Qualità Rossa sono realizzate con caffè Arabica e Robusta proveniente dal Sud America ..."	03/11/2023 20:40:27	tinyeco	False
"LAVAZZA TINY ECO
ANCORA €79.90 INVECE DI €99
ENTRO IL 29 NOVEMBRE 

Photos from Elettrogas Pulito Leonardo's post"	https://www.facebook.com/696564710529454_831836215609567	03/11/2023 18:08:19	Facebook	facebook.com	"LAVAZZA TINY ECO
ANCORA €79.90 INVECE DI €99
ENTRO IL 29 NOVEMBRE 

Photos from Elettrogas Pulito Leonardo's post"	03/11/2023 18:08:19	tinyeco	False
":bangbang: Minimo Storico
:moneybag: A soli 77,90€ invece di 99,90€ (-22%)
:house: Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Nera con 64 Capsule Qualità Rossa Incluse

:mag_right: Guardalo su Amazon :point_right: https://amzn.to/3Zxf2Qh

:star: 526 Recensioni: 4.6 / 5.0
:truck: Venduto e spedito da Amazon
------------------------------------
#CasaECucina ⁢ 
:bangbang: Minimo Storico
:moneybag: A soli 77,90€ invece di 99,90€ (-22%)
:house: Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Nera con 64 Capsule Qualità Rossa Incluse

:mag_right: Guardalo su Amazon :point_right: https://amzn.to/3Zxf2Qh

:star: 526 Recensioni: 4.6 / 5.0
:truck: Venduto e spedito da Amazon
------------------------------------
#CasaECucina ⁢"	https://www.facebook.com/376483209382020_832016378925245	05/11/2023 08:00:25	Facebook	facebook.com	":bangbang: Minimo Storico
:moneybag: A soli 77,90€ invece di 99,90€ (-22%)
:house: Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Nera con 64 Capsule Qualità Rossa Incluse

:mag_right: Guardalo su Amazon :point_right: https://amzn.to/3Zxf2Qh

:star: 526 Recensioni: 4.6 / 5.0
:truck: Venduto e spedito da Amazon
------------------------------------
#CasaECucina ⁢ 
:bangbang: Minimo Storico
:moneybag: A soli 77,90€ invece di 99,90€ (-22%)
:house: Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Nera con 64 Capsule Qualità Rossa Incluse

:mag_right: Guardalo su Amazon :point_right: https://amzn.to/3Zxf2Qh

:star: 526 Recensioni: 4.6 / 5.0
:truck: Venduto e spedito da Amazon
------------------------------------
#CasaECucina ⁢"	05/11/2023 08:00:25	tinyeco	False
"Guarda l'offerta su TG: https://t.me/prezzipazzeschi/516647
:boom:MINIMO STORICO :flushed:

:small_red_triangle_down: Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Nera con 64 Capsule Qualità Rossa Incluse, Macchina per Espresso in Plastica Riciclata, 1450 W, 220-240 V, 50/60 Hz, 0.6 Litri

:calling: A soli €77,90:100:
:x: Invece… https://t.co/WUgrPX9P7t"	https://twitter.com/prezzipazzeschi/status/1721160780307992781	05/11/2023 14:41:22	X (Twitter)	twitter.com	"Guarda l'offerta su TG: https://t.me/prezzipazzeschi/516647
:boom:MINIMO STORICO :flushed:

:small_red_triangle_down: Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Nera con 64 Capsule Qualità Rossa Incluse, Macchina per Espresso in Plastica Riciclata, 1450 W, 220-240 V, 50/60 Hz, 0.6 Litri

:calling: A soli €77,90:100:
:x: Invece… https://t.co/WUgrPX9P7t"	05/11/2023 14:41:22	tinyeco	False
"Cerchi una macchina per caffè espresso? Oggi faremo una recensione della lavazza a modo mio tiny eco, analizzando i pro e i contro. La lavazza a modo mio tiny eco rappresenta la migliore macchina per caffè espresso? A voi le conclusioni!

LINK AL PRODOTTO:
:white_check_mark: Lavazza TINY ECO https://amzn.to/3smvRCd




Nota: In questo video, potrei presentare prodotti per i quali guadagno una commissione di affiliazione quando effettui un acquisto tramite i link forniti. Questo non influisce in alcun modo sul prezzo che pagherai per il prodotto e mi aiuta a sostenere il canale per continuare a creare contenuti informativi e recensioni obiettive. Grazie per il tuo supporto!"	http://www.youtube.com/watch?v=5eyCzPFsM_w	05/11/2023 14:45:00	YouTube	youtube.com	"Cerchi una macchina per caffè espresso? Oggi faremo una recensione della lavazza a modo mio tiny eco, analizzando i pro e i contro. La lavazza a modo mio tiny eco rappresenta la migliore macchina per caffè espresso? A voi le conclusioni!

LINK AL PRODOTTO:
:white_check_mark: Lavazza TINY ECO https://amzn.to/3smvRCd




Nota: In questo video, potrei presentare prodotti per i quali guadagno una commissione di affiliazione quando effettui un acquisto tramite i link forniti. Questo non influisce in alcun modo sul prezzo che pagherai per il prodotto e mi aiuta a sostenere il canale per continuare a creare contenuti informativi e recensioni obiettive. Grazie per il tuo supporto!"	05/11/2023 14:45:00	tinyeco	False
Se sei un amante del caffè, sicuramente conosci il marchio Lavazza per la sua reputazione di qualità e gusto eccezionale. E oggi, c’è un’offerta ...	https://www.telefonino.net/notizie/lavazza-a-modo-mio-con-64-capsule-super-sconto-su-amazon	06/11/2023 22:43:45	News	telefonino.net	Se sei un amante del caffè, sicuramente conosci il marchio Lavazza per la sua reputazione di qualità e gusto eccezionale. E oggi, c’è un’offerta ...	06/11/2023 22:43:45	tinyeco	False
"Lavazza A Modo Mio Tiny Eco crolla a 77€ su Amazon e ti REGALA 64 capsule di caffè

Un caffè delizioso, la praticità e il rispetto per l'ambiente ..."	https://www.webnews.it/lavazza-a-modo-mio-tiny-eco-crolla-a-77e-su-amazon-e-ti-regala-64-capsule-di-caffe	06/11/2023 22:43:51	News	webnews.it	"Lavazza A Modo Mio Tiny Eco crolla a 77€ su Amazon e ti REGALA 64 capsule di caffè

Un caffè delizioso, la praticità e il rispetto per l'ambiente ..."	06/11/2023 22:43:51	tinyeco	False
"Ecco perché dovresti considerare la Lavazza A Modo Mio Tiny Eco

Design Compatto: La Tiny Eco è bellissima, compatta e pratica. Non occupa molto ..."	https://www.punto-informatico.it/sconto-incredibile-per-la-macchina-da-caffe-lavazza-64-capsule	06/11/2023 22:43:49	News	punto-informatico.it	"Ecco perché dovresti considerare la Lavazza A Modo Mio Tiny Eco

Design Compatto: La Tiny Eco è bellissima, compatta e pratica. Non occupa molto ..."	06/11/2023 22:43:49	tinyeco	False
"⁣:round_pushpin:Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Verde con 64 Capsule ¡Tierra! for Planet Incluse, Macchina per Espresso in Plastica Riciclata, 1450 W, 220-240 V, 50/60 Hz, 0.6 Litri
:point_right: A 77,90€
:arrow_right: https://amzn.to/3QvCdY7
:moneybag: Tante altre offerte su https://t.me/riprovaci ⁢ 
⁣:round_pushpin:Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Verde con 64 Capsule ¡Tierra! for Planet Incluse, Macchina per Espresso in Plastica Riciclata, 1450 W, 220-240 V, 50/60 Hz, 0.6 Litri
:point_right: A 77,90€
:arrow_right: https://amzn.to/3QvCdY7
:moneybag: Tante altre offerte su https://t.me/riprovaci ⁢"	https://www.facebook.com/88349210149_813204910813114	07/11/2023 08:24:20	Facebook	facebook.com	"⁣:round_pushpin:Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Verde con 64 Capsule ¡Tierra! for Planet Incluse, Macchina per Espresso in Plastica Riciclata, 1450 W, 220-240 V, 50/60 Hz, 0.6 Litri
:point_right: A 77,90€
:arrow_right: https://amzn.to/3QvCdY7
:moneybag: Tante altre offerte su https://t.me/riprovaci ⁢ 
⁣:round_pushpin:Lavazza, A Modo Mio Macchina per Caffè Tiny Eco Verde con 64 Capsule ¡Tierra! for Planet Incluse, Macchina per Espresso in Plastica Riciclata, 1450 W, 220-240 V, 50/60 Hz, 0.6 Litri
:point_right: A 77,90€
:arrow_right: https://amzn.to/3QvCdY7
:moneybag: Tante altre offerte su https://t.me/riprovaci ⁢"	07/11/2023 08:24:20	tinyeco	False
